Temp,Humidity,Wind,Soil,Vegetation,Rainfall,Risk
6.0,38,0,1,1,19.0,1
6.6,39,11,2,0,19.5,2
7.2,37,7,1,2,18.5,1
7.6,35,7,1,1,17.5,1
9.3,35,0,0,2,17.5,1
10.1,39,6,2,2,19.5,1
12.4,31,11,1,1,15.5,2
12.4,34,7,0,1,17.0,1
12.5,31,15,2,1,15.5,2
12.9,31,9,0,0,15.5,1
12.7,30,9,2,1,15.0,1
12.5,31,13,1,1,15.5,2
12.2,33,11,0,2,16.5,2
12.1,35,11,0,1,17.5,2
12.2,33,13,1,0,16.5,2
12.0,34,11,2,0,17.0,2
11.1,40,6,1,2,20.0,1
11.4,39,11,0,1,19.5,2
10.8,44,19,1,1,22.0,2
9.7,57,7,0,0,28.5,1
8.8,68,15,1,1,34.0,2
8.4,72,17,2,0,36.0,2
7.8,83,24,0,2,41.5,2
7.8,87,24,0,1,43.5,2
7.9,87,13,2,2,43.5,2
8.0,87,17,1,2,43.5,2
8.4,90,13,2,1,45.0,2
9.2,86,6,1,1,43.0,1
9.5,84,6,2,0,42.0,1
10.9,82,7,2,1,41.0,1
10.6,81,0,0,0,40.5,1
11.0,81,0,0,0,40.5,1
10.4,84,9,1,1,42.0,1
9.9,87,9,2,2,43.5,1
10.0,90,7,1,0,45.0,1
9.7,90,7,2,1,45.0,1
9.6,91,9,2,0,45.5,1
9.3,92,6,0,0,46.0,1
9.2,92,9,2,0,46.0,1
9.1,92,6,0,0,46.0,1
9.1,92,6,0,0,46.0,1
9.0,93,6,2,0,46.5,1
8.6,95,6,2,1,47.5,1
8.8,93,4,1,2,46.5,1
8.8,93,4,1,0,46.5,1
8.6,93,9,1,2,46.5,1
8.4,93,13,0,2,46.5,2
8.6,93,11,0,1,46.5,2
8.4,93,17,0,0,46.5,2
8.4,92,15,0,1,46.0,2
8.9,90,13,0,1,45.0,2
9.5,89,13,0,2,44.5,2
10.3,86,13,2,1,43.0,2
11.2,81,13,1,1,40.5,2
11.8,79,17,1,2,39.5,2
13.0,74,11,1,1,37.0,2
14.0,72,19,2,1,36.0,2
14.9,68,19,1,1,34.0,2
15.4,65,17,0,1,32.5,2
15.4,66,15,2,2,33.0,2
15.2,66,15,2,1,33.0,2
14.2,71,11,1,1,35.5,2
14.2,66,17,0,2,33.0,2
13.5,68,19,1,1,34.0,2
11.9,81,19,2,0,40.5,2
11.6,83,17,1,0,41.5,2
11.4,85,15,2,1,42.5,2
11.4,83,17,2,1,41.5,2
11.2,83,15,2,1,41.5,2
11.1,83,17,0,0,41.5,2
11.0,84,13,0,1,42.0,2
11.4,82,13,1,0,41.0,2
11.7,81,15,1,1,40.5,2
12.4,79,15,1,1,39.5,2
13.6,77,17,0,2,38.5,2
14.2,75,13,1,0,37.5,2
15.4,72,11,0,1,36.0,2
15.7,70,15,2,2,35.0,2
15.9,71,13,2,2,35.5,2
16.2,70,11,0,0,35.0,2
16.2,71,7,0,0,35.5,1
16.5,72,13,2,1,36.0,2
16.4,72,6,0,0,36.0,1
15.8,78,7,2,1,39.0,1
15.7,76,6,1,0,38.0,1
15.1,77,11,2,2,38.5,2
14.2,80,13,2,2,40.0,2
13.8,79,11,1,1,39.5,2
13.8,80,11,0,1,40.0,2
13.5,83,13,1,1,41.5,2
13.3,85,17,2,1,42.5,2
13.1,87,13,2,2,43.5,2
13.2,88,11,2,2,44.0,2
13.1,88,6,2,1,44.0,1
13.2,88,6,2,1,44.0,1
13.3,88,11,1,2,44.0,2
13.6,88,7,2,0,44.0,1
13.7,90,6,0,2,45.0,1
13.5,90,11,1,1,45.0,2
13.8,89,11,1,2,44.5,2
14.6,86,7,1,1,43.0,1
15.3,82,0,2,2,41.0,1
16.0,80,9,2,1,40.0,1
16.0,80,9,1,1,40.0,1
16.9,78,9,2,0,39.0,1
16.6,79,7,0,2,39.5,1
17.1,76,7,0,0,38.0,1
17.4,75,4,2,0,37.5,1
15.9,83,9,1,2,41.5,1
15.4,88,9,2,1,44.0,1
14.0,76,32,2,1,38.0,2
11.0,68,30,2,1,34.0,2
10.2,68,17,1,2,34.0,2
8.4,74,4,0,2,37.0,1
7.9,73,11,2,0,36.5,2
7.7,72,11,1,2,36.0,2
6.5,71,15,1,1,35.5,2
5.7,68,11,0,0,34.0,2
5.2,66,17,1,0,33.0,2
5.9,63,15,1,0,31.5,2
6.5,60,19,1,1,30.0,2
7.6,60,17,0,2,30.0,2
8.3,59,9,2,1,29.5,1
9.4,57,11,0,0,28.5,2
10.8,50,13,2,2,25.0,2
11.8,45,11,1,0,22.5,2
12.8,39,13,1,0,19.5,2
14.4,35,7,2,2,17.5,1
15.4,32,6,0,0,16.0,1
16.0,28,17,0,0,14.0,2
15.9,30,9,0,1,15.0,1
15.7,28,11,2,2,14.0,2
14.7,29,0,1,1,14.5,1
12.8,36,4,1,0,18.0,1
12.6,34,6,1,0,17.0,1
13.1,30,9,2,2,15.0,1
12.7,29,13,1,0,14.5,2
12.1,31,9,1,2,15.5,1
10.9,35,15,0,1,17.5,2
7.8,46,13,1,2,23.0,2
7.0,53,17,0,1,26.5,2
6.6,48,17,2,0,24.0,2
6.2,50,20,0,0,25.0,2
7.3,48,22,1,2,24.0,0
8.2,47,22,1,2,23.5,0
9.8,47,17,0,0,23.5,2
11.0,44,20,1,0,22.0,2
12.3,39,15,0,0,19.5,2
13.8,29,15,1,1,14.5,2
14.7,30,6,0,0,15.0,1
15.0,33,7,0,0,16.5,1
15.7,29,9,2,0,14.5,1
16.6,26,6,0,1,13.0,1
16.6,27,7,0,1,13.5,1
16.6,29,11,2,1,14.5,2
16.1,27,11,1,0,13.5,2
14.4,33,9,0,1,16.5,1
13.1,37,9,2,2,18.5,1
12.3,40,6,2,1,20.0,1
11.7,40,0,0,0,20.0,1
11.1,40,0,1,2,20.0,1
9.9,45,0,2,1,22.5,1
6.9,63,0,0,0,31.5,1
5.2,65,4,2,1,32.5,1
4.6,70,4,1,1,35.0,1
5.1,73,0,0,1,36.5,1
5.7,69,4,0,2,34.5,1
8.2,71,6,1,2,35.5,1
12.3,45,4,1,2,22.5,1
14.0,41,7,2,1,20.5,1
16.0,27,7,0,1,13.5,1
17.1,20,13,2,2,10.0,2
17.8,24,7,0,1,12.0,1
18.9,21,13,2,0,10.5,2
19.7,22,13,0,1,11.0,2
20.1,20,19,1,1,10.0,2
20.6,21,7,2,0,10.5,1
20.9,21,11,0,0,10.5,2
21.0,20,13,0,2,10.0,2
20.7,18,13,2,0,9.0,2
19.9,20,11,1,2,10.0,2
19.2,21,13,1,1,10.5,2
18.7,21,15,2,2,10.5,2
18.1,23,17,2,2,11.5,2
17.6,26,15,0,0,13.0,2
16.1,34,11,0,1,17.0,2
16.0,47,15,1,0,23.5,2
14.8,53,4,1,2,26.5,1
15.2,56,6,1,0,28.0,1
14.2,78,17,2,2,39.0,2
13.7,80,19,2,1,40.0,2
12.6,86,22,2,1,43.0,2
12.2,87,24,1,0,43.5,2
11.6,87,26,1,2,43.5,2
11.1,87,32,1,2,43.5,2
10.9,87,26,1,1,43.5,2
11.0,89,20,2,1,44.5,2
11.1,89,19,0,0,44.5,2
11.5,88,17,2,1,44.0,2
11.7,89,19,0,0,44.5,2
12.0,88,17,0,1,44.0,2
12.2,88,15,2,0,44.0,2
12.2,88,9,2,0,44.0,1
12.1,89,11,2,0,44.5,2
12.3,89,6,1,1,44.5,1
12.1,90,9,2,0,45.0,1
12.2,90,6,1,2,45.0,1
12.3,90,6,0,0,45.0,1
12.4,91,4,2,2,45.5,1
12.5,91,0,1,1,45.5,1
12.6,91,0,1,2,45.5,1
12.8,91,6,1,0,45.5,1
12.9,91,6,2,1,45.5,1
13.0,91,6,0,1,45.5,1
13.5,91,9,2,2,45.5,1
13.7,91,13,1,1,45.5,2
14.3,89,15,0,1,44.5,2
14.3,88,17,0,1,44.0,2
14.0,89,9,0,0,44.5,1
14.9,84,17,0,1,42.0,2
16.1,83,9,1,1,41.5,1
16.1,75,19,1,1,37.5,2
17.4,71,15,0,1,35.5,2
17.9,65,15,0,1,32.5,2
19.0,61,13,0,0,30.5,2
19.2,57,13,0,0,28.5,2
18.9,57,7,1,1,28.5,1
16.8,67,20,0,1,33.5,2
16.3,70,11,0,0,35.0,2
15.9,73,7,2,1,36.5,1
15.4,68,11,1,2,34.0,2
14.3,72,13,0,0,36.0,2
11.9,79,4,0,2,39.5,1
12.2,78,15,2,2,39.0,2
11.6,82,6,0,1,41.0,1
11.0,85,7,0,0,42.5,1
11.4,85,6,0,1,42.5,1
11.4,85,11,2,1,42.5,2
10.9,83,17,1,2,41.5,2
10.2,82,22,2,1,41.0,2
8.9,83,20,1,0,41.5,2
9.0,79,20,2,1,39.5,2
9.0,76,26,2,2,38.0,2
9.3,76,28,0,2,38.0,2
10.5,72,28,1,0,36.0,2
10.0,73,30,1,2,36.5,2
10.4,74,26,1,0,37.0,2
10.1,75,30,1,1,37.5,2
10.5,70,28,0,2,35.0,2
10.2,75,19,0,2,37.5,2
10.2,71,26,2,1,35.5,2
9.8,77,19,2,2,38.5,2
9.5,80,15,0,2,40.0,2
9.4,77,20,2,2,38.5,2
9.2,75,20,0,1,37.5,2
9.2,70,24,1,2,35.0,2
9.0,66,17,2,2,33.0,2
8.7,66,15,0,2,33.0,2
8.4,69,22,1,0,34.5,2
7.3,77,17,1,0,38.5,2
7.3,71,19,1,0,35.5,2
7.3,70,7,0,2,35.0,1
7.5,71,7,0,1,35.5,1
8.7,67,17,0,2,33.5,2
9.5,61,19,1,1,30.5,2
11.3,57,19,1,2,28.5,2
11.7,50,19,1,2,25.0,2
13.1,45,22,0,1,22.5,0
14.6,34,24,0,2,17.0,0
15.3,32,22,2,0,16.0,0
16.4,30,20,1,0,15.0,2
17.6,28,32,0,1,14.0,0
17.1,27,26,2,0,13.5,0
17.8,26,26,2,0,13.0,0
17.6,26,22,1,1,13.0,0
16.8,26,22,1,2,13.0,0
15.1,29,13,0,2,14.5,2
12.1,37,11,2,2,18.5,2
10.2,42,9,1,2,21.0,1
7.7,53,9,1,2,26.5,1
7.8,54,9,2,2,27.0,1
7.1,58,9,1,2,29.0,1
9.8,47,7,2,0,23.5,1
8.5,51,0,2,0,25.5,1
7.0,59,4,1,2,29.5,1
7.9,53,11,2,1,26.5,2
7.3,54,6,2,2,27.0,1
9.4,50,7,0,1,25.0,1
11.1,55,11,2,0,27.5,2
12.9,49,11,1,2,24.5,2
14.6,51,13,2,1,25.5,2
16.7,45,15,2,1,22.5,2
18.6,38,20,1,1,19.0,2
20.4,36,22,2,1,18.0,0
22.0,34,24,2,1,17.0,0
22.4,36,28,2,0,18.0,0
23.9,34,26,1,0,17.0,0
23.6,36,22,0,0,18.0,0
22.8,37,20,0,2,18.5,2
22.8,33,17,2,2,16.5,2
22.0,36,20,1,2,18.0,2
20.7,42,0,1,2,21.0,1
19.3,47,11,1,2,23.5,2
18.4,54,6,1,0,27.0,1
16.6,63,6,0,2,31.5,1
16.5,65,7,1,2,32.5,1
16.0,68,7,0,2,34.0,1
15.9,70,6,2,2,35.0,1
15.4,75,6,2,0,37.5,1
15.1,76,11,1,0,38.0,2
14.1,84,6,1,1,42.0,1
14.1,86,11,0,2,43.0,2
14.2,87,13,2,1,43.5,2
14.5,87,11,2,1,43.5,2
15.7,81,13,1,2,40.5,2
17.0,74,9,1,0,37.0,1
17.2,68,17,0,1,34.0,2
18.1,62,13,1,1,31.0,2
19.5,51,11,0,2,25.5,2
19.6,43,20,2,2,21.5,2
20.0,39,11,1,0,19.5,2
20.9,33,11,1,2,16.5,2
20.4,34,15,1,0,17.0,2
19.7,38,17,0,0,19.0,2
18.8,42,13,2,2,21.0,2
16.8,48,11,2,0,24.0,2
13.4,63,7,2,0,31.5,1
12.7,65,7,1,2,32.5,1
13.3,64,0,2,0,32.0,1
11.8,71,6,2,1,35.5,1
12.8,68,6,2,0,34.0,1
12.0,71,4,1,2,35.5,1
12.0,71,0,1,2,35.5,1
8.2,82,4,0,0,41.0,1
8.3,84,0,0,1,42.0,1
12.0,79,0,0,1,39.5,1
15.6,67,0,0,2,33.5,1
17.1,61,6,2,1,30.5,1
19.2,50,6,0,2,25.0,1
20.1,45,11,0,0,22.5,2
21.2,42,13,0,0,21.0,2
21.9,41,17,1,0,20.5,2
22.0,39,17,2,1,19.5,2
23.2,39,0,1,0,19.5,1
23.2,41,9,2,0,20.5,1
23.4,43,9,0,0,21.5,1
23.5,46,6,1,1,23.0,1
22.9,51,9,2,2,25.5,1
21.5,56,15,1,0,28.0,2
19.8,63,17,1,2,31.5,2
18.3,69,15,2,0,34.5,2
17.5,73,6,2,1,36.5,1
17.5,75,7,0,2,37.5,1
16.0,78,11,0,1,39.0,2
16.6,75,6,0,0,37.5,1
15.8,82,9,1,0,41.0,1
15.9,83,11,0,0,41.5,2
16.0,83,11,2,1,41.5,2
15.9,82,11,1,1,41.0,2
16.3,80,9,2,1,40.0,1
16.4,85,7,1,1,42.5,1
17.3,80,11,2,0,40.0,2
18.7,77,9,2,0,38.5,1
20.7,70,7,0,2,35.0,1
20.3,68,11,0,2,34.0,2
20.7,70,13,1,0,35.0,2
20.1,71,20,0,0,35.5,2
19.2,74,19,1,1,37.0,2
17.8,85,9,2,0,42.5,1
18.2,84,15,1,1,42.0,2
18.2,83,17,2,2,41.5,2
17.9,84,19,2,1,42.0,2
17.4,86,17,2,2,43.0,2
17.0,85,17,1,2,42.5,2
16.6,85,15,1,0,42.5,2
15.9,86,11,0,2,43.0,2
15.4,87,11,0,0,43.5,2
14.6,88,4,2,0,44.0,1
13.9,88,6,2,0,44.0,1
13.9,88,6,1,2,44.0,1
13.3,88,0,0,0,44.0,1
12.9,88,6,1,2,44.0,1
13.0,88,0,1,0,44.0,1
13.8,89,11,1,2,44.5,2
15.0,87,9,2,0,43.5,1
17.5,79,9,2,1,39.5,1
20.1,69,13,0,1,34.5,2
21.9,61,15,2,0,30.5,2
22.0,57,20,2,0,28.5,2
22.9,52,11,1,2,26.0,2
23.4,50,15,2,1,25.0,2
17.9,74,19,1,2,37.0,2
19.3,56,32,0,0,28.0,2
18.7,58,33,2,1,29.0,2
17.6,64,22,0,0,32.0,2
18.2,63,26,2,2,31.5,2
17.6,64,22,1,0,32.0,2
17.1,63,17,2,2,31.5,2
14.2,61,17,1,1,30.5,2
13.3,60,20,0,1,30.0,2
11.5,57,22,1,2,28.5,2
10.0,61,24,1,1,30.5,2
9.8,59,24,0,1,29.5,2
8.3,63,15,0,1,31.5,2
7.3,67,15,1,0,33.5,2
6.6,69,9,2,2,34.5,1
6.0,70,11,1,0,35.0,2
8.5,63,9,1,2,31.5,1
10.2,56,15,2,0,28.0,2
10.7,56,15,1,2,28.0,2
11.3,53,22,1,0,26.5,2
12.2,50,26,0,2,25.0,2
13.9,46,22,2,1,23.0,0
14.3,43,17,2,1,21.5,2
15.4,36,26,0,2,18.0,0
15.3,38,20,2,1,19.0,2
15.8,35,24,2,0,17.5,0
15.8,34,30,0,1,17.0,0
15.7,36,24,1,1,18.0,0
15.1,37,20,1,2,18.5,2
14.1,39,13,1,1,19.5,2
13.8,40,7,0,0,20.0,1
12.4,47,6,0,1,23.5,1
10.1,58,0,2,2,29.0,1
9.9,66,7,1,0,33.0,1
10.4,58,13,0,1,29.0,2
9.9,60,7,0,1,30.0,1
9.2,62,9,0,1,31.0,1
8.6,63,11,2,1,31.5,2
8.6,61,9,0,0,30.5,1
7.7,65,9,1,1,32.5,1
10.1,63,11,0,1,31.5,2
11.2,57,20,0,2,28.5,2
13.0,57,15,2,2,28.5,2
14.4,52,17,1,2,26.0,2
16.4,46,22,1,0,23.0,0
18.1,45,17,1,0,22.5,2
18.3,39,20,0,1,19.5,2
19.7,25,22,2,0,12.5,0
20.1,31,22,1,1,15.5,0
20.8,28,20,0,1,14.0,2
20.5,27,19,2,2,13.5,2
20.9,30,17,1,1,15.0,2
20.4,34,13,2,2,17.0,2
17.7,41,9,2,1,20.5,1
16.6,44,4,0,2,22.0,1
14.4,54,6,2,1,27.0,1
14.4,53,6,0,2,26.5,1
14.0,58,6,1,1,29.0,1
13.8,63,6,1,0,31.5,1
14.2,60,9,2,1,30.0,1
13.1,73,7,1,2,36.5,1
13.3,67,9,0,2,33.5,1
13.1,67,9,0,0,33.5,1
11.8,69,7,0,1,34.5,1
13.8,64,6,2,1,32.0,1
14.7,59,9,2,1,29.5,1
17.3,51,9,2,2,25.5,1
19.1,44,7,0,1,22.0,1
21.0,43,4,0,0,21.5,1
22.3,41,11,0,0,20.5,2
23.4,37,19,0,1,18.5,2
24.1,33,15,2,1,16.5,2
25.4,32,15,2,1,16.0,2
25.6,32,15,2,0,16.0,2
25.8,30,15,2,1,15.0,2
26.0,30,15,0,2,15.0,2
25.2,30,11,0,0,15.0,2
24.3,34,11,1,0,17.0,2
23.5,37,6,1,2,18.5,1
21.6,42,9,1,2,21.0,1
21.9,37,7,0,2,18.5,1
18.2,54,4,2,2,27.0,1
18.3,50,0,2,0,25.0,1
16.9,57,6,2,2,28.5,1
16.1,61,6,0,2,30.5,1
16.8,58,9,1,2,29.0,1
14.8,68,6,2,0,34.0,1
14.7,70,6,1,2,35.0,1
17.1,60,4,1,2,30.0,1
18.7,55,7,0,1,27.5,1
20.4,49,7,0,2,24.5,1
22.2,45,11,2,0,22.5,2
24.8,37,11,0,2,18.5,2
26.8,38,11,0,2,19.0,2
28.6,33,13,0,0,16.5,2
29.5,32,9,2,1,16.0,1
30.9,30,11,1,2,15.0,2
30.9,29,4,1,2,14.5,1
31.2,28,4,2,1,14.0,1
30.8,29,13,1,1,14.5,2
29.2,34,15,1,2,17.0,2
26.9,40,11,2,0,20.0,2
25.9,41,11,1,2,20.5,2
24.0,46,11,0,0,23.0,2
23.9,47,17,2,1,23.5,2
23.6,46,15,2,1,23.0,2
22.2,49,11,0,0,24.5,2
19.3,59,9,0,1,29.5,1
18.7,64,7,0,0,32.0,1
18.5,65,0,0,2,32.5,1
18.2,67,9,2,0,33.5,1
18.8,65,13,2,1,32.5,2
20.4,61,6,2,2,30.5,1
21.8,56,11,0,2,28.0,2
24.0,44,19,0,0,22.0,2
24.8,42,24,0,0,21.0,0
25.5,39,20,0,0,19.5,2
26.7,37,22,0,2,18.5,0
28.0,31,24,2,0,15.5,0
28.4,28,26,0,2,14.0,0
28.8,29,26,0,0,14.5,0
28.9,29,33,2,1,14.5,0
28.2,29,30,1,1,14.5,0
27.7,33,26,1,0,16.5,0
26.5,40,28,0,2,20.0,0
25.4,46,26,1,1,23.0,0
23.8,52,22,1,0,26.0,2
22.5,58,24,2,2,29.0,2
22.2,60,15,0,1,30.0,2
21.8,61,15,2,0,30.5,2
21.2,65,13,2,2,32.5,2
19.2,82,15,0,0,41.0,2
18.5,85,9,2,2,42.5,1
18.2,86,0,0,1,43.0,1
18.6,86,7,0,0,43.0,1
18.8,86,4,1,2,43.0,1
18.2,88,9,0,2,44.0,1
18.3,89,11,0,0,44.5,2
18.5,88,9,0,0,44.0,1
18.6,87,9,0,1,43.5,1
19.2,87,9,0,2,43.5,1
18.8,86,13,1,2,43.0,2
18.4,88,15,1,2,44.0,2
20.4,82,9,2,0,41.0,1
21.1,79,11,0,0,39.5,2
21.5,72,9,0,1,36.0,1
19.7,69,20,1,0,34.5,2
17.7,86,11,1,2,43.0,2
18.2,82,28,2,2,41.0,2
16.1,83,24,0,0,41.5,2
15.4,82,20,0,1,41.0,2
15.2,80,15,2,0,40.0,2
14.9,76,17,0,1,38.0,2
14.0,80,9,0,0,40.0,1
13.1,84,0,0,0,42.0,1
12.2,88,4,1,0,44.0,1
11.8,88,6,1,0,44.0,1
12.0,84,7,1,1,42.0,1
12.6,81,4,0,1,40.5,1
13.2,79,9,1,2,39.5,1
13.5,82,7,2,1,41.0,1
14.8,77,11,0,2,38.5,2
15.7,75,15,0,0,37.5,2
16.1,75,15,0,0,37.5,2
17.1,71,11,0,2,35.5,2
18.7,68,13,0,1,34.0,2
19.5,65,11,2,2,32.5,2
20.1,60,13,1,1,30.0,2
20.9,57,9,2,2,28.5,1
21.6,60,0,1,0,30.0,1
21.5,55,6,1,0,27.5,1
22.3,55,4,2,1,27.5,1
22.2,52,4,1,1,26.0,1
21.5,53,7,1,1,26.5,1
20.4,54,9,2,1,27.0,1
20.4,53,9,1,0,26.5,1
19.6,55,7,0,0,27.5,1
18.9,57,4,1,1,28.5,1
16.4,68,0,2,1,34.0,1
15.0,75,4,0,2,37.5,1
12.6,82,6,0,0,41.0,1
14.5,81,6,1,1,40.5,1
14.0,80,9,2,1,40.0,1
15.0,77,7,0,2,38.5,1
16.6,75,9,1,2,37.5,1
18.8,73,4,0,2,36.5,1
21.1,66,0,2,1,33.0,1
22.9,63,7,1,0,31.5,1
24.6,56,0,0,2,28.0,1
26.1,56,9,2,0,28.0,1
26.7,53,6,0,2,26.5,1
27.1,50,13,1,0,25.0,2
27.6,52,13,2,1,26.0,2
28.1,53,17,1,0,26.5,2
28.1,53,17,0,1,26.5,2
27.6,53,22,0,0,26.5,2
25.5,58,24,2,0,29.0,2
24.4,61,15,0,0,30.5,2
23.1,65,19,1,2,32.5,2
22.4,67,19,0,1,33.5,2
21.9,67,22,1,0,33.5,2
21.1,69,19,0,2,34.5,2
20.7,71,13,1,1,35.5,2
19.7,77,15,1,0,38.5,2
19.4,79,15,1,0,39.5,2
19.2,78,17,0,1,39.0,2
19.1,79,19,1,0,39.5,2
19.0,80,17,2,2,40.0,2
20.6,73,17,0,2,36.5,2
21.6,70,20,1,0,35.0,2
22.8,66,20,1,0,33.0,2
23.3,64,20,1,0,32.0,2
24.9,60,20,1,0,30.0,2
25.5,59,22,2,2,29.5,2
25.9,57,20,2,0,28.5,2
27.2,55,28,2,0,27.5,2
26.0,58,19,1,0,29.0,2
27.1,54,26,1,2,27.0,2
27.3,52,24,0,1,26.0,2
27.2,53,19,2,1,26.5,2
26.2,54,20,1,2,27.0,2
26.4,53,22,1,1,26.5,2
21.3,83,13,2,2,41.5,2
22.1,80,15,1,1,40.0,2
21.5,81,11,1,1,40.5,2
21.3,69,17,1,1,34.5,2
19.8,73,9,1,2,36.5,1
19.3,71,13,0,0,35.5,2
18.6,67,11,0,0,33.5,2
17.1,65,13,0,1,32.5,2
16.4,66,9,2,0,33.0,1
16.3,65,9,2,1,32.5,1
17.1,63,9,2,0,31.5,1
18.1,62,9,0,2,31.0,1
19.4,63,6,2,1,31.5,1
21.1,59,9,1,2,29.5,1
21.6,56,7,1,2,28.0,1
22.6,53,0,1,0,26.5,1
23.3,52,13,1,0,26.0,2
24.4,40,30,1,1,20.0,0
24.2,42,22,1,2,21.0,0
23.2,44,20,1,1,22.0,2
23.8,42,22,2,0,21.0,0
23.1,42,19,0,0,21.0,2
22.2,42,20,0,1,21.0,2
21.0,42,13,0,2,21.0,2
18.5,48,9,0,2,24.0,1
16.6,55,7,1,2,27.5,1
17.3,52,6,1,2,26.0,1
15.6,59,6,1,0,29.5,1
15.7,57,6,1,1,28.5,1
14.6,62,9,2,0,31.0,1
13.9,63,11,0,0,31.5,2
14.8,45,13,2,0,22.5,2
14.4,48,13,0,0,24.0,2
13.7,52,13,2,1,26.0,2
14.2,45,17,0,1,22.5,2
14.6,49,9,0,2,24.5,1
15.6,43,11,2,1,21.5,2
17.1,44,9,2,0,22.0,1
18.6,38,0,1,2,19.0,1
19.5,36,4,2,2,18.0,1
19.7,36,0,0,1,18.0,1
20.2,38,13,0,2,19.0,2
21.2,36,0,0,1,18.0,1
20.3,37,11,0,2,18.5,2
20.4,38,13,2,0,19.0,2
20.3,37,6,1,2,18.5,1
19.2,45,7,0,1,22.5,1
18.1,57,0,0,0,28.5,1
18.2,53,4,0,2,26.5,1
18.4,52,0,2,1,26.0,1
17.5,58,0,0,0,29.0,1
17.6,57,6,1,0,28.5,1
17.5,63,4,1,0,31.5,1
17.4,57,13,0,1,28.5,2
16.6,58,11,0,0,29.0,2
16.6,58,9,2,2,29.0,1
16.6,58,17,0,2,29.0,2
16.4,55,19,2,0,27.5,2
16.4,55,24,1,0,27.5,2
16.6,50,22,2,1,25.0,2
16.7,53,28,2,2,26.5,2
17.0,53,20,0,0,26.5,2
18.0,51,22,1,0,25.5,2
17.8,52,24,2,2,26.0,2
16.1,62,20,1,0,31.0,2
17.0,52,26,2,1,26.0,2
19.1,48,28,1,2,24.0,0
17.5,49,24,2,2,24.5,0
17.3,49,22,1,0,24.5,0
17.4,50,26,2,2,25.0,2
16.8,53,26,1,1,26.5,2
15.9,55,22,2,2,27.5,2
15.3,58,20,0,1,29.0,2
14.6,59,19,1,0,29.5,2
14.0,63,15,0,1,31.5,2
13.2,66,13,0,0,33.0,2
12.7,69,15,2,1,34.5,2
11.9,71,9,0,0,35.5,1
12.2,70,11,1,0,35.0,2
11.8,67,15,2,1,33.5,2
11.4,74,30,2,1,37.0,2
11.0,87,15,1,2,43.5,2
10.9,88,9,1,0,44.0,1
12.4,87,6,0,2,43.5,1
15.4,84,0,0,2,42.0,1
18.6,80,4,2,0,40.0,1
20.4,75,4,1,1,37.5,1
22.2,72,7,1,1,36.0,1
24.2,67,7,2,0,33.5,1
26.1,64,6,0,2,32.0,1
25.6,64,11,1,2,32.0,2
26.8,62,13,0,2,31.0,2
21.0,80,15,0,0,40.0,2
20.7,81,13,2,2,40.5,2
20.4,84,28,1,2,42.0,2
20.1,87,24,2,2,43.5,2
20.2,87,11,2,2,43.5,2
20.1,87,17,0,1,43.5,2
20.8,82,9,1,0,41.0,1
20.5,83,6,2,0,41.5,1
20.6,80,17,1,2,40.0,2
19.7,71,24,2,2,35.5,2
18.6,59,22,1,0,29.5,2
17.6,60,19,2,1,30.0,2
16.6,66,13,0,0,33.0,2
15.9,68,11,0,0,34.0,2
17.2,63,15,2,2,31.5,2
17.8,62,17,0,1,31.0,2
19.1,58,19,2,1,29.0,2
20.5,51,20,0,2,25.5,2
21.5,49,15,1,0,24.5,2
22.1,45,17,0,1,22.5,2
23.1,38,35,1,0,19.0,0
23.5,37,30,1,2,18.5,0
23.5,38,32,0,2,19.0,0
23.5,39,22,1,0,19.5,0
23.7,37,15,0,1,18.5,2
23.1,39,24,1,0,19.5,0
22.4,41,20,0,1,20.5,2
20.5,44,0,1,2,22.0,1
18.3,51,6,2,0,25.5,1
17.3,58,7,0,2,29.0,1
17.4,60,9,0,2,30.0,1
16.8,64,15,0,1,32.0,2
16.7,67,6,1,1,33.5,1
16.3,70,7,2,1,35.0,1
15.6,75,4,1,0,37.5,1
15.5,67,9,1,1,33.5,1
13.6,71,11,0,0,35.5,2
13.9,68,9,1,0,34.0,1
14.4,67,15,1,1,33.5,2
13.1,76,15,2,2,38.0,2
14.9,66,13,1,0,33.0,2
16.2,64,11,2,0,32.0,2
15.9,62,9,0,1,31.0,1
16.9,61,4,2,0,30.5,1
16.8,58,0,2,1,29.0,1
18.4,49,20,0,2,24.5,2
18.8,48,19,2,2,24.0,2
18.1,44,19,2,0,22.0,2
18.8,43,19,0,1,21.5,2
18.9,43,15,1,1,21.5,2
18.4,40,22,2,1,20.0,0
17.1,44,15,1,2,22.0,2
14.8,47,13,0,2,23.5,2
12.8,56,9,0,1,28.0,1
12.5,58,7,1,1,29.0,1
12.8,57,7,2,1,28.5,1
11.6,59,6,1,0,29.5,1
11.3,59,7,0,0,29.5,1
10.8,59,9,0,2,29.5,1
9.5,62,9,2,0,31.0,1
10.1,60,11,0,2,30.0,2
10.7,60,11,1,1,30.0,2
11.6,62,7,1,0,31.0,1
14.6,54,9,1,0,27.0,1
15.2,45,11,1,2,22.5,2
17.1,44,11,2,1,22.0,2
18.5,31,20,1,1,15.5,2
18.4,31,17,2,1,15.5,2
19.3,35,20,0,1,17.5,2
19.5,36,17,0,2,18.0,2
